20190404001,7913236000
20190428001,7309896000
20190517001,8236679000
20150109003,6947372000
20150312001,1071136000
20141211013,6514567000
20150414001,6912350000
20150310001,6530429000
20150330001,1005801000
20141201001,6437208000
20190323001,2222653000
20190413001,8181919001
20141201002,6585010000
20190531001,1255571000
20141201003,6604544002
20141202001,6350249000
20141202002,6384417000
20141202003,6327399000
20141202004,7280482000
20141202005,7201013000
20141203001,6696957000
20141203002,7377660000
20141203003,7014686000
20190601002,1234789870
20180816002,7485727000
20180816003,20141223001
20190314002,20150401001
20190213001,7252561000
20190415999,7468632000
20190219001,8178189000
20180424001,20180223001
20171130001,7095259000
20180516001,7992715000
20180808001,6896241000
20180817002,8039737000
20190415001,6131326001
20190415002,6564588000
20190626003,6421568010
20180828002,7761653000
20180829002,7504793000
20180830003,6888026000
20180830004,7188570000
20180903001,8087057000
20180913002,7241500000
20180919002,7102959000
20181009002,8113468000
20181108002,6916056000
20190323022,2199392000
20190504001,3666123000
20190529001,7909001000
20190328002,6914814000
20190328003,6788475000
20141216002,6754715000
20141216003,7259737000
20141216004,7099626000
20141217001,6401709000
20141223001,1043544000
20141223002,7128050000
20141223003,7125537000
20141226001,6855145000
20141231001,6541169000
20150106001,7098968000
20150106002,1043197000
20150106003,1008939000
20150109001,1000690000
20150130001,7370090000
20150130002,7238997000
20150203001,7316847000
20150205001,6538206000
20150206001,1133320000
20150209001,7293245000
20150215001,6812588000
20150226001,7081974000
20150227001,6477885000
20150228001,6612964000
20150303001,6463352000
20150304001,1127501000
20150312002,7125739000
20150312003,6939602000
20150313002,6764073000
20150316001,6526297000
20150318001,6973025000
20150325001,1226015000
20150330002,7392571000
20150401001,1215925000
20150403001,6640346000
20150403002,6734799000
20150409001,6577889000
20150416001,6477362000
20150424001,7015827000
20150429001,6643952000
20150504001,7279576000
20150507001,1111391000
20150514001,7093286000
20150514002,7255791000
20150515001,6813391000
20150519001,6712607000
20150528001,7406175000
20150609001,6713816000
20150618001,7409874000
20150623001,7411892000
20150706001,6357197000
20150706002,1140782000
20150710001,7232996000
20150714001,7131887000
20150717001,7123868000
20150723001,7046653000
20150728001,7399397000
20150807001,7080974000
20150821001,6928416000
20150901001,6350529000
20150910001,7327264000
20150917001,6382131000
20151009001,7045822000
20151012001,6954798000
20151012002,7451062000
20151021001,7191606000
20150109002,6621839000
20150109004,6425390000
20150112001,6792323000
20150114001,7196706000
20150114002,6563114000
20150116001,6683211000
20150119001,7097731000
20150121001,6884714000
20150121002,7269222000
20150121003,7258318000
20150122001,7302606000
20150128001,7325823000
20150129001,7252908000
20141204001,6460459000
20141204002,7301542000
20141204003,6500602000
20141205001,1123042000
20141205002,7229280000
20141205003,6720073000
20141209001,7083554000
20141210001,6793310000
20141211001,6419407000
20141211002,1054846000
20141211003,6404672000
20141211004,7053252000
20141211006,6979820000
20141211007,1076238000
20141211008,1052207000
20141211009,7019323000
20141211012,6388860000
20141211014,1268583000
20141211015,6741675000
20141211016,1182743000
20141211017,1048243000
20141211018,6850111000
20141212001,6922593000
20141215001,7335522000
20141216001,1090418000
20160624001,7503332000
20160713001,6465345000
20160722001,7448915000
20160722002,6866670000
20160802001,7554100000
20160811001,6303355000
20160812001,7058180000
20160824001,1082911000
20160825001,7168266000
20160907001,7399930000
20161027001,7569987000
20161118001,7546304000
20161123001,7291983000
20161129001,7001265000
20161207001,7120115000
20161209001,7421056000
20161226001,7035820000
20170110001,6546529000
20170113001,7197663000
20170117001,6460847000
20170117002,7078221000
20170207001,1039053000
20170210001,7417043000
20170213001,6932905000
20170223002,7131857000
20170224001,7445661000
20170227001,6600910000
20170302001,7165101000
20170306001,7018152000
20170308001,6938536000
20170315001,6772422000
20170316001,7131841000
20170320001,7146026000
20170321001,6544967000
20170321002,7445251000
20170322001,7082591000
20170323001,6994744000
20170324001,6498462000
20170327001,1065618000
20170330001,7383079000
20151021002,7249051000
20151104001,7286220000
20151117001,7454532000
20151118001,7193294000
20151207001,7333438000
20151230001,6519283000
20160115001,6440842000
20160125001,1114046000
20160125003,7222121000
20160125004,6982766000
20170602001,7556331000
20170606001,6423411000
20170607001,1074017000
20170613001,7774066000
20170615001,7109359000
20170619001,6864094000
20170619002,7781975000
20170707001,7164375000
20170710001,6987430000
20170711001,6356425000
20170713001,7460583000
20170824001,7427902000
20170825001,7542524000
20170825002,7775775000
20170828001,7683210000
20170831001,6352873000
20170905001,7756307000
20170907001,6367711000
20170912001,7436985000
20170915001,7133010000
20170919001,7280405000
20170921001,7160680000
20170928001,6530961000
20171016001,7858323000
20171025001,7623523000
20171027001,7763214000
20171110001,7238787000
20171123001,1007647000
20171124001,7884831000
20171128001,7186062000
20171205001,7828236000
20171208001,7373559000
20171212001,7498517000
20171228001,6844631000
20180223001,6863754000
20180302001,7469489000
20180309001,7339413000
20180313001,6475941000
20180314001,7766852000
20180319001,6907557000
20180326001,7522246000
20180402001,7449429000
20180408001,1009561000
20180425001,7965243000
20180427001,7987896000
20180503001,6768428000
20180504001,7394151000
20180525001,7272451000
20180601001,7368866000
20180607001,7667254000
20180608001,7434610000
20180612001,8016197000
20180627001,6762882000
20180629001,6507576000
20180824001,7601634000
20180824002,6748678000
20180824003,6965490000
20180827001,7898900000
20180828001,6984936000
20190530001,7935935000
